transaction_id,date,season,asset_type,player_id,player_name,from_team_id,from_team_name,to_team_id,to_team_name,notes
2024-0729,2024-02-09,2023-24,trade_exception,,,,Dallas Mavericks,,Washington Wizards,trade exception
2024-0730,2024-02-09,2023-24,player,4873,Seth Curry,,Dallas Mavericks,,Charlotte Hornets,
2024-0730,2024-02-09,2023-24,player,89395,Grant Williams,,Dallas Mavericks,,Charlotte Hornets,
2024-0730,2024-02-09,2023-24,pick,,,,Dallas Mavericks,,Charlotte Hornets,conditional 2027 1st round pick (DAL own)
2024-0730,2024-02-09,2023-24,player,81703,P.J. Washington,,Charlotte Hornets,,Dallas Mavericks,
2024-0730,2024-02-09,2023-24,pick,,,,Charlotte Hornets,,Dallas Mavericks,2024 2nd round pick (BOS own)
2024-0730,2024-02-09,2023-24,pick,,,,Charlotte Hornets,,Dallas Mavericks,Least Favorable 2028 2nd round pick
2024-0730,2024-02-09,2023-24,trade_exception,,,,Dallas Mavericks,,Charlotte Hornets,trade exception
2024-0730,2024-02-09,2023-24,trade_exception,,,,Charlotte Hornets,,Dallas Mavericks,trade exception
2024-0740,2024-02-09,2023-24,player,42415,Buddy Hield,,Indiana Pacers,,Philadelphia Sixers,
2024-0740,2024-02-09,2023-24,player,4078,Marcus Morris,,Philadelphia Sixers,,San Antonio Spurs,
2024-0740,2024-02-09,2023-24,pick,,,,Philadelphia Sixers,,San Antonio Spurs,2029 2nd round pick (LAC own)
2024-0740,2024-02-09,2023-24,player,54510,Furkan Korkmaz,,Philadelphia Sixers,,Indiana Pacers,
2024-0740,2024-02-09,2023-24,player,23478,Doug McDermott,,San Antonio Spurs,,Indiana Pacers,
2024-0740,2024-02-09,2023-24,pick,,,,Philadelphia Sixers,,Indiana Pacers,More Favorable 2024 2nd round pick
2024-0740,2024-02-09,2023-24,pick,,,,Philadelphia Sixers,,Indiana Pacers,2029 2nd round pick (POR own)
2024-0740,2024-02-09,2023-24,cash,,,,Philadelphia Sixers,,,cash
2024-0740,2024-02-09,2023-24,trade_exception,,,,,,Philadelphia Sixers,trade exception
2024-0740,2024-02-09,2023-24,cash,,,,,,San Antonio Spurs,cash
2024-0740,2024-02-09,2023-24,cash,,,,,,Indiana Pacers,cash
2024-0740,2024-02-09,2023-24,trade_exception,,,,,,Indiana Pacers,trade exception
2024-0742,2024-02-09,2023-24,pick,,,,Indiana Pacers,,Golden State Warriors,Least Favorable 2024 2nd round pick
2024-0742,2024-02-09,2023-24,player,7108,Cory Joseph,,Golden State Warriors,,Indiana Pacers,
2024-0742,2024-02-09,2023-24,pick,,,,Golden State Warriors,,Indiana Pacers,conditional 2025 2nd round pick (CHA own)
2024-0742,2024-02-09,2023-24,cash,,,,Golden State Warriors,,Indiana Pacers,cash
2024-0742,2024-02-09,2023-24,trade_exception,,,,Indiana Pacers,,Golden State Warriors,trade exception
2024-0743,2024-02-09,2023-24,player,30385,Spencer Dinwiddie,,Brooklyn Nets,,Toronto Raptors,
2024-0743,2024-02-09,2023-24,player,26503,Dennis Schroder,,Toronto Raptors,,Brooklyn Nets,
2024-0743,2024-02-09,2023-24,player,41,Thaddeus Young,,Toronto Raptors,,Brooklyn Nets,
2024-0743,2024-02-09,2023-24,trade_exception,,,,Toronto Raptors,,Brooklyn Nets,trade exception
2024-0745,2024-02-09,2023-24,player,9740,Bojan Bogdanovic,,Detroit Pistons,,New York Knicks,
2024-0745,2024-02-09,2023-24,player,4169,Alec Burks,,Detroit Pistons,,New York Knicks,
2024-0745,2024-02-09,2023-24,player,24274,Ryan Arcidiacono,,New York Knicks,,Detroit Pistons,
2024-0745,2024-02-09,2023-24,player,89432,Malachi Flynn,,New York Knicks,,Detroit Pistons,
2024-0745,2024-02-09,2023-24,player,24346,Evan Fournier,,New York Knicks,,Detroit Pistons,
2024-0745,2024-02-09,2023-24,player,107566,Quentin Grimes,,New York Knicks,,Detroit Pistons,
2024-0745,2024-02-09,2023-24,pick,,,,New York Knicks,,Detroit Pistons,2028 2nd round pick (NYK own)
2024-0745,2024-02-09,2023-24,pick,,,,New York Knicks,,Detroit Pistons,2029 2nd round pick (NYK own)
2024-0745,2024-02-09,2023-24,cash,,,,New York Knicks,,Detroit Pistons,cash
2024-0745,2024-02-09,2023-24,trade_exception,,,,Detroit Pistons,,New York Knicks,trade exception
2024-0745,2024-02-09,2023-24,trade_exception,,,,New York Knicks,,Detroit Pistons,trade exception
2024-0748,2024-02-09,2023-24,player,130970,Ochai Agbaji,,Utah Jazz,,Toronto Raptors,
2024-0748,2024-02-09,2023-24,player,8330,Kelly Olynyk,,Utah Jazz,,Toronto Raptors,
2024-0748,2024-02-09,2023-24,player,24181,Otto Porter,,Toronto Raptors,,Utah Jazz,
2024-0748,2024-02-09,2023-24,pick,,,,Toronto Raptors,,Utah Jazz,Least Favorable 2024 1st round pick
2024-0748,2024-02-09,2023-24,trade_exception,,,,Utah Jazz,,Toronto Raptors,trade exception
2024-0748,2024-02-09,2023-24,trade_exception,,,,Toronto Raptors,,Utah Jazz,trade exception
2024-0749,2024-02-09,2023-24,pick,,,,Detroit Pistons,,Philadelphia Sixers,conditional 2028 2nd round pick (DET own)
2024-0749,2024-02-09,2023-24,player,24662,Danuel House,,Philadelphia Sixers,,Detroit Pistons,
2024-0749,2024-02-09,2023-24,pick,,,,Philadelphia Sixers,,Detroit Pistons,2024 2nd round pick (NYK own)
2024-0749,2024-02-09,2023-24,cash,,,,Philadelphia Sixers,,Detroit Pistons,cash
2024-0749,2024-02-09,2023-24,trade_exception,,,,Detroit Pistons,,Philadelphia Sixers,trade exception
2024-0751,2024-02-09,2023-24,player,27886,Simone Fontecchio,,Utah Jazz,,Detroit Pistons,
2024-0751,2024-02-09,2023-24,player,91700,Kevin Knox II,,Detroit Pistons,,Utah Jazz,
2024-0751,2024-02-09,2023-24,draft_rights,136730,Gabriele Procida,,Detroit Pistons,,Utah Jazz,
2024-0751,2024-02-09,2023-24,pick,,,,Detroit Pistons,,Utah Jazz,More Favorable 2024 2nd round pick
2024-0751,2024-02-09,2023-24,cash,,,,Detroit Pistons,,Utah Jazz,cash
2024-0751,2024-02-09,2023-24,trade_exception,,,,Detroit Pistons,,Utah Jazz,trade exception
2024-0760,2024-02-07,2023-24,player,85596,Lamar Stevens,,Boston Celtics,,Memphis Grizzlies,
2024-0760,2024-02-07,2023-24,pick,,,,Boston Celtics,,Memphis Grizzlies,2027 2nd round pick (ATL own)
2024-0760,2024-02-07,2023-24,pick,,,,Boston Celtics,,Memphis Grizzlies,2030 2nd round pick (DAL own)
2024-0760,2024-02-07,2023-24,trade_exception,,,,Memphis Grizzlies,,Boston Celtics,trade exception
2024-0760,2024-02-07,2023-24,trade_exception,,,,Boston Celtics,,Memphis Grizzlies,trade exception
2024-0799,2024-02-01,2023-24,player,27993,Steven Adams,,Memphis Grizzlies,,Houston Rockets,
2024-0799,2024-02-01,2023-24,player,22337,Victor Oladipo,,Houston Rockets,,Memphis Grizzlies,
2024-0799,2024-02-01,2023-24,pick,,,,Houston Rockets,,Memphis Grizzlies,More Favorable 2024 2nd round pick
2024-0799,2024-02-01,2023-24,pick,,,,Houston Rockets,,Memphis Grizzlies,2024 2nd round pick (OKC own)
2024-0799,2024-02-01,2023-24,pick,,,,Houston Rockets,,Memphis Grizzlies,More Favorable 2025 2nd round pick
2024-0799,2024-02-01,2023-24,trade_exception,,,,Houston Rockets,,Memphis Grizzlies,trade exception
2024-0865,2024-01-23,2023-24,player,78,Kyle Lowry,,Miami Heat,,Charlotte Hornets,
2024-0865,2024-01-23,2023-24,pick,,,,Miami Heat,,Charlotte Hornets,conditional 2027 1st round pick (MIA own)
2024-0865,2024-01-23,2023-24,player,24644,Terry Rozier,,Charlotte Hornets,,Miami Heat,
2024-0865,2024-01-23,2023-24,pick,,,,Charlotte Hornets,,Miami Heat,More Favorable 2026 2nd round pick
2024-0865,2024-01-23,2023-24,trade_exception,,,,Charlotte Hornets,,Miami Heat,trade exception
2024-0925,2024-01-17,2023-24,player,81426,Pascal Siakam,,Toronto Raptors,,Indiana Pacers,
2024-0925,2024-01-17,2023-24,player,76982,Jordan Nwora,,Indiana Pacers,,Toronto Raptors,
2024-0925,2024-01-17,2023-24,pick,,,,Indiana Pacers,,Toronto Raptors,conditional 2024 1st round pick (IND own)
2024-0925,2024-01-17,2023-24,pick,,,,Indiana Pacers,,Toronto Raptors,Least Favorable 2024 1st round pick
2024-0925,2024-01-17,2023-24,pick,,,,Indiana Pacers,,Toronto Raptors,conditional 2026 1st round pick (IND own)
2024-0925,2024-01-17,2023-24,trade_exception,,,,Indiana Pacers,,Toronto Raptors,trade exception
2024-0927,2024-01-17,2023-24,pick,,,,New Orleans Pelicans,,Indiana Pacers,Least Favorable 2024 2nd round pick
2024-0927,2024-01-17,2023-24,cash,,,,Indiana Pacers,,New Orleans Pelicans,cash
2024-0927,2024-01-17,2023-24,trade_exception,,,,Indiana Pacers,,New Orleans Pelicans,trade exception
2024-0945,2024-01-14,2023-24,player,761,Danilo Gallinari,,Washington Wizards,,Detroit Pistons,
2024-0945,2024-01-14,2023-24,player,17065,Mike Muscala,,Washington Wizards,,Detroit Pistons,
2024-0945,2024-01-14,2023-24,player,81676,Marvin Bagley III,,Detroit Pistons,,Washington Wizards,
2024-0945,2024-01-14,2023-24,player,107423,Isaiah Livers,,Detroit Pistons,,Washington Wizards,
2024-0945,2024-01-14,2023-24,pick,,,,Detroit Pistons,,Washington Wizards,Least Favorable 2025 2nd round pick
2024-0945,2024-01-14,2023-24,pick,,,,Detroit Pistons,,Washington Wizards,Least Favorable 2026 2nd round pick
2024-0945,2024-01-14,2023-24,trade_exception,,,,Washington Wizards,,Detroit Pistons,trade exception
2024-0945,2024-01-14,2023-24,trade_exception,,,,Detroit Pistons,,Washington Wizards,trade exception
2024-1112,2023-12-30,2023-24,player,103893,R.J. Barrett,,New York Knicks,,Toronto Raptors,
2024-1112,2023-12-30,2023-24,player,104825,Immanuel Quickley,,New York Knicks,,Toronto Raptors,
2024-1112,2023-12-30,2023-24,pick,,,,New York Knicks,,Toronto Raptors,2024 2nd round pick (DET own)
2024-1112,2023-12-30,2023-24,player,107977,Precious Achiuwa,,Toronto Raptors,,New York Knicks,
2024-1112,2023-12-30,2023-24,player,84076,OG Anunoby,,Toronto Raptors,,New York Knicks,
2024-1112,2023-12-30,2023-24,player,89432,Malachi Flynn,,Toronto Raptors,,New York Knicks,
2024-1112,2023-12-30,2023-24,trade_exception,,,,New York Knicks,,Toronto Raptors,trade exception
2024-1112,2023-12-30,2023-24,trade_exception,,,,Toronto Raptors,,New York Knicks,trade exception
2024-1672,2023-11-01,2023-24,draft_rights,24808,Luka Mitrovic,,Sacramento Kings,,Los Angeles Clippers,
2024-1672,2023-11-01,2023-24,player,75786,Filip Petrusev,,Los Angeles Clippers,,Sacramento Kings,
2024-1672,2023-11-01,2023-24,cash,,,,Los Angeles Clippers,,Sacramento Kings,cash
2024-1672,2023-11-01,2023-24,trade_exception,,,,Sacramento Kings,,Los Angeles Clippers,trade exception
2024-1674,2023-11-01,2023-24,player,1598,James Harden,,Philadelphia Sixers,,Los Angeles Clippers,
2024-1674,2023-11-01,2023-24,player,75786,Filip Petrusev,,Philadelphia Sixers,,Los Angeles Clippers,
2024-1674,2023-11-01,2023-24,player,100,P.J. Tucker,,Philadelphia Sixers,,Los Angeles Clippers,
2024-1674,2023-11-01,2023-24,pick,,,,Los Angeles Clippers,,Oklahoma City Thunder,Swap 2027 1st round picks
2024-1674,2023-11-01,2023-24,player,782,Nicolas Batum,,Los Angeles Clippers,,Philadelphia Sixers,
2024-1674,2023-11-01,2023-24,player,11707,Robert Covington,,Los Angeles Clippers,,Philadelphia Sixers,
2024-1674,2023-11-01,2023-24,player,129710,K.J. Martin,,Los Angeles Clippers,,Philadelphia Sixers,
2024-1674,2023-11-01,2023-24,player,4078,Marcus Morris,,Los Angeles Clippers,,Philadelphia Sixers,
2024-1674,2023-11-01,2023-24,pick,,,,Los Angeles Clippers,,Philadelphia Sixers,More Favorable 2024 2nd round pick
2024-1674,2023-11-01,2023-24,pick,,,,Oklahoma City Thunder,,Philadelphia Sixers,Least Favorable 2026 1st round pick
2024-1674,2023-11-01,2023-24,pick,,,,Los Angeles Clippers,,Philadelphia Sixers,2028 1st round pick (LAC own)
2024-1674,2023-11-01,2023-24,pick,,,,Los Angeles Clippers,,Philadelphia Sixers,Swap 2029 1st round picks
